time,go_gc_duration_seconds_payment:80_payment_0,go_gc_duration_seconds_payment:80_payment_0.25,go_gc_duration_seconds_payment:80_payment_0.5,go_gc_duration_seconds_payment:80_payment_0.75,go_gc_duration_seconds_payment:80_payment_1,go_gc_duration_seconds_count_payment:80_payment,go_gc_duration_seconds_sum_payment:80_payment,go_goroutines_payment:80_payment,go_memstats_alloc_bytes_payment:80_payment,go_memstats_alloc_bytes_total_payment:80_payment,go_memstats_buck_hash_sys_bytes_payment:80_payment,go_memstats_frees_total_payment:80_payment,go_memstats_gc_sys_bytes_payment:80_payment,go_memstats_heap_alloc_bytes_payment:80_payment,go_memstats_heap_idle_bytes_payment:80_payment,go_memstats_heap_inuse_bytes_payment:80_payment,go_memstats_heap_objects_payment:80_payment,go_memstats_heap_released_bytes_payment:80_payment,go_memstats_heap_sys_bytes_payment:80_payment,go_memstats_last_gc_time_seconds_payment:80_payment,go_memstats_lookups_total_payment:80_payment,go_memstats_mallocs_total_payment:80_payment,go_memstats_mcache_inuse_bytes_payment:80_payment,go_memstats_mcache_sys_bytes_payment:80_payment,go_memstats_mspan_inuse_bytes_payment:80_payment,go_memstats_mspan_sys_bytes_payment:80_payment,go_memstats_next_gc_bytes_payment:80_payment,go_memstats_other_sys_bytes_payment:80_payment,go_memstats_stack_inuse_bytes_payment:80_payment,go_memstats_stack_sys_bytes_payment:80_payment,go_memstats_sys_bytes_payment:80_payment,process_cpu_seconds_total_payment:80_payment,process_max_fds_payment:80_payment,process_open_fds_payment:80_payment,process_resident_memory_bytes_payment:80_payment,process_start_time_seconds_payment:80_payment,process_virtual_memory_bytes_payment:80_payment,request_duration_seconds_bucket_payment:80_false_payment_0.005_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.01_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.025_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.05_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.1_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.25_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.5_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_1_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_2.5_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_5_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_10_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_+Inf_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.005_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.01_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.025_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.05_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.1_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.25_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.5_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_1_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_2.5_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_5_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_10_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_+Inf_GET_metrics_200,request_duration_seconds_count_payment:80_false_payment_POST_paymentauth_200,request_duration_seconds_count_payment:80_false_payment_GET_metrics_200,request_duration_seconds_sum_payment:80_false_payment_POST_paymentauth_200,request_duration_seconds_sum_payment:80_false_payment_GET_metrics_200,scrape_duration_seconds_payment:80_payment,scrape_samples_post_metric_relabeling_payment:80_payment,scrape_samples_scraped_payment:80_payment,scrape_series_added_payment:80_payment,up_payment:80_payment
2020-05-31T12:16:20,7.114500000000001e-05,0.000320292,0.00038988300000000005,0.000622149,0.006876002000000001,36342.0,10.225125321,15.0,2929168.0,99654950864.0,1535074.0,239986123.0,561152.0,1884112.0,6381568.0,3883008.0,26967.0,2195456.0,8650752.0,1590907571.527822,843755.0,240044604.0,4800.0,16384.0,59680.0,98304.0,4194304.0,1141910.0,1835008.0,1835008.0,13838584.0,578.06,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,611494.0,612395.0,612667.0,612694.0,612704.0,612704.0,612704.0,612704.0,612704.0,612704.0,612704.0,612704.0,104324.0,104536.0,104555.0,104555.0,104555.0,104555.0,104555.0,104555.0,104555.0,104555.0,104555.0,104555.0,613034.0,104557.0,197.48055868200794,183.57628727000025,0.004106464,65.0,65.0,0.0,1.0
2020-05-31T12:16:25,7.114500000000001e-05,0.000317292,0.00038673200000000004,0.00062044,0.006876002000000001,36343.0,10.225387504,15.0,1884112.0,99656752296.0,1535074.0,240015539.0,561152.0,1149136.0,6758400.0,2842624.0,23671.0,2195456.0,9175040.0,1590907576.6846263,843763.0,240060431.0,4800.0,16384.0,55040.0,98304.0,4194304.0,1141910.0,1310720.0,1310720.0,13838584.0,578.14,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,611663.0,612564.0,612836.0,612863.0,612873.0,612873.0,612873.0,612873.0,612873.0,612873.0,612873.0,612873.0,104325.0,104537.0,104556.0,104556.0,104556.0,104556.0,104556.0,104556.0,104556.0,104556.0,104556.0,104556.0,613160.0,104558.0,197.52097076600782,183.57790275200026,0.002171323,65.0,65.0,0.0,1.0
2020-05-31T12:16:30,7.114500000000001e-05,0.000320292,0.00038988300000000005,0.00062044,0.006876002000000001,36344.0,10.225804985,14.0,1149136.0,99658764968.0,1535074.0,240017637.0,561152.0,3054320.0,4767744.0,4489216.0,38087.0,2195456.0,8650752.0,1590907576.6846263,843766.0,240076815.0,4800.0,16384.0,69120.0,98304.0,4194304.0,1141910.0,1835008.0,1835008.0,13838584.0,578.2,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,611824.0,612725.0,612997.0,613024.0,613034.0,613034.0,613034.0,613034.0,613034.0,613034.0,613034.0,613034.0,104326.0,104538.0,104557.0,104557.0,104557.0,104557.0,104557.0,104557.0,104557.0,104557.0,104557.0,104557.0,613307.0,104559.0,197.58070186200794,183.58085190500026,0.002490144,65.0,65.0,0.0,1.0
2020-05-31T12:16:35,7.114500000000001e-05,0.000320292,0.00038988300000000005,0.00062044,0.006876002000000001,36344.0,10.225804985,13.0,3054320.0,99660670152.0,1535074.0,240036760.0,561152.0,1993720.0,6332416.0,3801088.0,27433.0,2195456.0,8650752.0,1590907586.5782745,843773.0,240095518.0,4800.0,16384.0,58880.0,98304.0,4194304.0,1141910.0,1835008.0,1835008.0,13838584.0,578.26,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,611949.0,612851.0,613123.0,613150.0,613160.0,613160.0,613160.0,613160.0,613160.0,613160.0,613160.0,613160.0,104327.0,104539.0,104558.0,104558.0,104558.0,104558.0,104558.0,104558.0,104558.0,104558.0,104558.0,104558.0,613482.0,104560.0,197.64107646500807,183.58223225400025,0.002405135,65.0,65.0,0.0,1.0
2020-05-31T12:16:40,7.114500000000001e-05,0.000320616,0.00039313200000000003,0.00062044,0.006876002000000001,36345.0,10.226350077,15.0,1993720.0,99662482472.0,1535074.0,240038728.0,561152.0,3804456.0,4161536.0,2965504.0,25540.0,2195456.0,9175040.0,1590907591.7267213,843782.0,240113438.0,4800.0,16384.0,57120.0,98304.0,4194304.0,1141910.0,1310720.0,1310720.0,13838584.0,578.34,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,612095.0,612998.0,613270.0,613297.0,613307.0,613307.0,613307.0,613307.0,613307.0,613307.0,613307.0,613307.0,104328.0,104540.0,104559.0,104559.0,104559.0,104559.0,104559.0,104559.0,104559.0,104559.0,104559.0,104559.0,613637.0,104561.0,197.68286719200816,183.58364678300023,0.002847291,65.0,65.0,0.0,1.0
2020-05-31T12:16:45,7.114500000000001e-05,0.000320616,0.00039313200000000003,0.00062044,0.006876002000000001,36345.0,10.226350077,15.0,3804456.0,99664293208.0,1535074.0,240068085.0,561152.0,3010752.0,4849664.0,4497408.0,38150.0,2195456.0,8650752.0,1590907591.7267213,843789.0,240127806.0,4800.0,16384.0,69280.0,98304.0,4194304.0,1141910.0,1835008.0,1835008.0,13838584.0,578.42,1048576.0,11.0,15482880.0,1590384708.54,22032384.0,612269.0,613173.0,613445.0,613472.0,613482.0,613482.0,613482.0,613482.0,613482.0,613482.0,613482.0,613482.0,104329.0,104541.0,104560.0,104560.0,104560.0,104560.0,104560.0,104560.0,104560.0,104560.0,104560.0,104560.0,613787.0,104562.0,197.7293166190084,183.58511544000024,0.002179015,65.0,65.0,0.0,1.0
2020-05-31T12:16:50,7.114500000000001e-05,0.000320616,0.000391768,0.0006188340000000001,0.006876002000000001,36346.0,10.226741845,15.0,3010752.0,99666284704.0,1535074.0,240087898.0,561152.0,2118768.0,6209536.0,3735552.0,25527.0,2195456.0,8650752.0,1590907601.5800586,843799.0,240144380.0,4800.0,16384.0,58720.0,98304.0,4194304.0,1141910.0,1835008.0,1835008.0,13838584.0,578.49,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,612424.0,613328.0,613600.0,613627.0,613637.0,613637.0,613637.0,613637.0,613637.0,613637.0,613637.0,613637.0,104330.0,104542.0,104561.0,104561.0,104561.0,104561.0,104561.0,104561.0,104561.0,104561.0,104561.0,104561.0,613933.0,104563.0,197.77217407700851,183.58696780900024,0.00209395,65.0,65.0,0.0,1.0
2020-05-31T12:16:55,7.114500000000001e-05,0.000320292,0.00038988300000000005,0.0006155360000000001,0.006876002000000001,36347.0,10.227048574,14.0,2118768.0,99668241056.0,1535074.0,240089656.0,561152.0,3809400.0,4153344.0,2973696.0,26100.0,2195456.0,9175040.0,1590907606.9176574,843808.0,240163730.0,4800.0,16384.0,57280.0,98304.0,4194304.0,1141910.0,1310720.0,1310720.0,13838584.0,578.55,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,612574.0,613478.0,613750.0,613777.0,613787.0,613787.0,613787.0,613787.0,613787.0,613787.0,613787.0,613787.0,104331.0,104543.0,104562.0,104562.0,104562.0,104562.0,104562.0,104562.0,104562.0,104562.0,104562.0,104562.0,614079.0,104564.0,197.81696092000848,183.58833278900025,0.002242317,65.0,65.0,0.0,1.0
2020-05-31T12:17:00,7.114500000000001e-05,0.000320292,0.00038988300000000005,0.0006155360000000001,0.006876002000000001,36347.0,10.227048574,14.0,3809400.0,99669931688.0,1535074.0,240118853.0,561152.0,2890200.0,4915200.0,2490368.0,14494.0,2195456.0,9175040.0,1590907615.5217001,843827.0,240181288.0,4800.0,16384.0,52320.0,98304.0,4194304.0,1141910.0,1310720.0,1310720.0,13838584.0,578.62,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,612720.0,613624.0,613896.0,613923.0,613933.0,613933.0,613933.0,613933.0,613933.0,613933.0,613933.0,613933.0,104332.0,104544.0,104563.0,104563.0,104563.0,104563.0,104563.0,104563.0,104563.0,104563.0,104563.0,104563.0,614236.0,104565.0,197.88302449500864,183.58959064900026,0.002644269,65.0,65.0,0.0,1.0
2020-05-31T12:17:05,7.114500000000001e-05,0.000320292,0.000391768,0.0006188340000000001,0.006876002000000001,36348.0,10.227697272,14.0,2890200.0,99671802888.0,1535074.0,240137630.0,561152.0,2164240.0,6201344.0,3956736.0,29246.0,2195456.0,8650752.0,1590907615.5217001,843835.0,240198054.0,4800.0,16384.0,60480.0,98304.0,4194304.0,1141910.0,1835008.0,1835008.0,13838584.0,578.69,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,612866.0,613770.0,614042.0,614069.0,614079.0,614079.0,614079.0,614079.0,614079.0,614079.0,614079.0,614079.0,104333.0,104545.0,104564.0,104564.0,104564.0,104564.0,104564.0,104564.0,104564.0,104564.0,104564.0,104564.0,614386.0,104566.0,197.9354553400086,183.59110562000026,0.003980265,65.0,65.0,0.0,1.0
2020-05-31T12:17:10,7.114500000000001e-05,0.000320292,0.00038988300000000005,0.0006188340000000001,0.006876002000000001,36349.0,10.228033924,15.0,2164240.0,99673853160.0,1535074.0,240166794.0,561152.0,1364216.0,6684672.0,2834432.0,24121.0,2195456.0,9175040.0,1590907621.6109598,843836.0,240214236.0,4800.0,16384.0,54880.0,98304.0,4194304.0,1141910.0,1310720.0,1310720.0,13838584.0,578.77,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,613022.0,613926.0,614199.0,614226.0,614236.0,614236.0,614236.0,614236.0,614236.0,614236.0,614236.0,614236.0,104334.0,104546.0,104565.0,104565.0,104565.0,104565.0,104565.0,104565.0,104565.0,104565.0,104565.0,104565.0,614544.0,104567.0,197.98486624700854,183.59275152700027,0.002169648,65.0,65.0,0.0,1.0
2020-05-31T12:17:15,7.114500000000001e-05,0.000317292,0.00038988300000000005,0.0006188340000000001,0.006876002000000001,36350.0,10.228332045,13.0,1364216.0,99675791488.0,1535074.0,240168808.0,561152.0,3201968.0,4694016.0,2392064.0,11289.0,2195456.0,9175040.0,1590907631.5482786,843846.0,240230662.0,4800.0,16384.0,52000.0,98304.0,4194304.0,1141910.0,1310720.0,1310720.0,13838584.0,578.84,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,613172.0,614076.0,614349.0,614376.0,614386.0,614386.0,614386.0,614386.0,614386.0,614386.0,614386.0,614386.0,104335.0,104547.0,104566.0,104566.0,104566.0,104566.0,104566.0,104566.0,104566.0,104566.0,104566.0,104566.0,614706.0,104568.0,198.02889844800853,183.59590889700027,0.002116677,65.0,65.0,0.0,1.0
2020-05-31T12:17:20,7.114500000000001e-05,0.000317292,0.00038988300000000005,0.0006188340000000001,0.006876002000000001,36350.0,10.228332045,13.0,3201968.0,99677629240.0,1535074.0,240190115.0,561152.0,2006792.0,6340608.0,3866624.0,26622.0,2195456.0,8650752.0,1590907631.5482786,843853.0,240248065.0,4800.0,16384.0,59040.0,98304.0,4194304.0,1141910.0,1835008.0,1835008.0,13838584.0,578.91,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,613330.0,614234.0,614507.0,614534.0,614544.0,614544.0,614544.0,614544.0,614544.0,614544.0,614544.0,614544.0,104336.0,104548.0,104567.0,104567.0,104567.0,104567.0,104567.0,104567.0,104567.0,104567.0,104567.0,104567.0,614836.0,104569.0,198.06763046500873,183.59731672900028,0.004502015,65.0,65.0,0.0,1.0
2020-05-31T12:17:25,7.114500000000001e-05,0.000317292,0.00038673200000000004,0.0006155360000000001,0.006876002000000001,36351.0,10.228683843,14.0,2006792.0,99679447288.0,1535074.0,240219373.0,561152.0,1109264.0,6782976.0,2818048.0,23194.0,2195456.0,9175040.0,1590907637.0771909,843861.0,240264973.0,4800.0,16384.0,55040.0,98304.0,4194304.0,1141910.0,1310720.0,1310720.0,13838584.0,578.99,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,613492.0,614396.0,614669.0,614696.0,614706.0,614706.0,614706.0,614706.0,614706.0,614706.0,614706.0,614706.0,104337.0,104549.0,104568.0,104568.0,104568.0,104568.0,104568.0,104568.0,104568.0,104568.0,104568.0,104568.0,614984.0,104570.0,198.1085979050086,183.5986627380003,0.0039332,65.0,65.0,0.0,1.0
