time,go_gc_duration_seconds_payment:80_payment_0,go_gc_duration_seconds_payment:80_payment_0.25,go_gc_duration_seconds_payment:80_payment_0.5,go_gc_duration_seconds_payment:80_payment_0.75,go_gc_duration_seconds_payment:80_payment_1,go_gc_duration_seconds_count_payment:80_payment,go_gc_duration_seconds_sum_payment:80_payment,go_goroutines_payment:80_payment,go_memstats_alloc_bytes_payment:80_payment,go_memstats_alloc_bytes_total_payment:80_payment,go_memstats_buck_hash_sys_bytes_payment:80_payment,go_memstats_frees_total_payment:80_payment,go_memstats_gc_sys_bytes_payment:80_payment,go_memstats_heap_alloc_bytes_payment:80_payment,go_memstats_heap_idle_bytes_payment:80_payment,go_memstats_heap_inuse_bytes_payment:80_payment,go_memstats_heap_objects_payment:80_payment,go_memstats_heap_released_bytes_payment:80_payment,go_memstats_heap_sys_bytes_payment:80_payment,go_memstats_last_gc_time_seconds_payment:80_payment,go_memstats_lookups_total_payment:80_payment,go_memstats_mallocs_total_payment:80_payment,go_memstats_mcache_inuse_bytes_payment:80_payment,go_memstats_mcache_sys_bytes_payment:80_payment,go_memstats_mspan_inuse_bytes_payment:80_payment,go_memstats_mspan_sys_bytes_payment:80_payment,go_memstats_next_gc_bytes_payment:80_payment,go_memstats_other_sys_bytes_payment:80_payment,go_memstats_stack_inuse_bytes_payment:80_payment,go_memstats_stack_sys_bytes_payment:80_payment,go_memstats_sys_bytes_payment:80_payment,process_cpu_seconds_total_payment:80_payment,process_max_fds_payment:80_payment,process_open_fds_payment:80_payment,process_resident_memory_bytes_payment:80_payment,process_start_time_seconds_payment:80_payment,process_virtual_memory_bytes_payment:80_payment,request_duration_seconds_bucket_payment:80_false_payment_0.005_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.01_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.025_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.05_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.1_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.25_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.5_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_1_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_2.5_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_5_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_10_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_+Inf_POST_paymentauth_200,request_duration_seconds_bucket_payment:80_false_payment_0.005_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.01_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.025_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.05_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.1_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.25_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_0.5_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_1_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_2.5_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_5_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_10_GET_metrics_200,request_duration_seconds_bucket_payment:80_false_payment_+Inf_GET_metrics_200,request_duration_seconds_count_payment:80_false_payment_POST_paymentauth_200,request_duration_seconds_count_payment:80_false_payment_GET_metrics_200,request_duration_seconds_sum_payment:80_false_payment_POST_paymentauth_200,request_duration_seconds_sum_payment:80_false_payment_GET_metrics_200,scrape_duration_seconds_payment:80_payment,scrape_samples_post_metric_relabeling_payment:80_payment,scrape_samples_scraped_payment:80_payment,scrape_series_added_payment:80_payment,up_payment:80_payment
2020-05-31T13:05:10,0.00010145600000000001,0.00032112600000000003,0.000446961,0.000676362,0.010701283,36738.0,10.54307752,13.0,2929888.0,100757925512.0,1535290.0,249913898.0,561152.0,2929888.0,4792320.0,3825664.0,25876.0,2195456.0,8617984.0,1590910486.5794187,849095.0,249955901.0,4800.0,16384.0,53440.0,98304.0,4194304.0,1141694.0,1343488.0,1343488.0,13838584.0,619.55,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,700367.0,701342.0,701643.0,701670.0,701680.0,701680.0,701680.0,701680.0,701680.0,701680.0,701680.0,701680.0,104888.0,105120.0,105141.0,105142.0,105142.0,105142.0,105142.0,105142.0,105142.0,105142.0,105142.0,105142.0,701837.0,105143.0,225.4274043240096,184.82402822100048,0.00641756,65.0,65.0,0.0,1.0
2020-05-31T13:05:15,0.00010145600000000001,0.00032112600000000003,0.000446961,0.000672872,0.010701283,36739.0,10.543528127,14.0,1842160.0,100759744112.0,1535290.0,249934214.0,561152.0,1842160.0,6422528.0,2719744.0,21687.0,2195456.0,9142272.0,1590910492.6635222,849102.0,249972170.0,4800.0,16384.0,67200.0,98304.0,4194304.0,1141694.0,1867776.0,1867776.0,13838584.0,619.64,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,700524.0,701499.0,701800.0,701827.0,701837.0,701837.0,701837.0,701837.0,701837.0,701837.0,701837.0,701837.0,104889.0,105121.0,105142.0,105143.0,105143.0,105143.0,105143.0,105143.0,105143.0,105143.0,105143.0,105143.0,701982.0,105144.0,225.4775671450096,184.82579498800047,0.002385303,65.0,65.0,0.0,1.0
2020-05-31T13:05:20,0.00010145600000000001,0.00032112600000000003,0.000446961,0.000672872,0.010701283,36739.0,10.543528127,15.0,3665464.0,100761567416.0,1535290.0,249936163.0,561152.0,3665464.0,4235264.0,4382720.0,36007.0,2195456.0,8617984.0,1590910492.6635222,849113.0,249989263.0,4800.0,16384.0,58240.0,98304.0,4194304.0,1141694.0,1867776.0,1867776.0,13838584.0,619.71,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,700669.0,701644.0,701945.0,701972.0,701982.0,701982.0,701982.0,701982.0,701982.0,701982.0,701982.0,701982.0,104890.0,105122.0,105143.0,105144.0,105144.0,105144.0,105144.0,105144.0,105144.0,105144.0,105144.0,105144.0,702124.0,105145.0,225.5180140590095,184.83121961900048,0.002148412,65.0,65.0,0.0,1.0
2020-05-31T13:05:25,0.00010145600000000001,0.00032112600000000003,0.00044664300000000004,0.000672872,0.010701283,36740.0,10.543946048,16.0,2932752.0,100763483568.0,1535290.0,249963368.0,561152.0,2932752.0,4841472.0,3776512.0,25895.0,2195456.0,8617984.0,1590910501.5783188,849129.0,250004314.0,4800.0,16384.0,54720.0,98304.0,4194304.0,1141694.0,1343488.0,1343488.0,13838584.0,619.78,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,700811.0,701786.0,702087.0,702114.0,702124.0,702124.0,702124.0,702124.0,702124.0,702124.0,702124.0,702124.0,104890.0,105123.0,105144.0,105145.0,105145.0,105145.0,105145.0,105145.0,105145.0,105145.0,105145.0,105145.0,702298.0,105146.0,225.57063998400946,184.83249778100048,0.004670091,65.0,65.0,0.0,1.0
2020-05-31T13:05:30,0.00010145600000000001,0.00032112600000000003,0.00044664300000000004,0.000672872,0.010701283,36741.0,10.544071441,14.0,1864328.0,100765274608.0,1535290.0,249982789.0,561152.0,1864328.0,6348800.0,2793472.0,21525.0,2195456.0,9142272.0,1590910507.1211066,849134.0,250021641.0,4800.0,16384.0,67360.0,98304.0,4194304.0,1141694.0,1867776.0,1867776.0,13838584.0,619.84,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,700985.0,701960.0,702261.0,702288.0,702298.0,702298.0,702298.0,702298.0,702298.0,702298.0,702298.0,702298.0,104891.0,105124.0,105145.0,105146.0,105146.0,105146.0,105146.0,105146.0,105146.0,105146.0,105146.0,105146.0,702435.0,105147.0,225.6069031130094,184.83384798400047,0.002186522,65.0,65.0,0.0,1.0
2020-05-31T13:05:35,0.00010145600000000001,0.00032112600000000003,0.00044664300000000004,0.000672872,0.010701283,36741.0,10.544071441,14.0,3727424.0,100767137704.0,1535290.0,249984870.0,561152.0,3727424.0,4227072.0,4390912.0,36771.0,2195456.0,8617984.0,1590910507.1211066,849138.0,250039573.0,4800.0,16384.0,58560.0,98304.0,4194304.0,1141694.0,1867776.0,1867776.0,13838584.0,619.93,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,701122.0,702097.0,702398.0,702425.0,702435.0,702435.0,702435.0,702435.0,702435.0,702435.0,702435.0,702435.0,104892.0,105125.0,105146.0,105147.0,105147.0,105147.0,105147.0,105147.0,105147.0,105147.0,105147.0,105147.0,702574.0,105148.0,225.64422895000942,184.83769409500047,0.002398911,65.0,65.0,0.0,1.0
2020-05-31T13:05:40,0.00010145600000000001,0.00032056500000000003,0.000436119,0.000672872,0.010701283,36742.0,10.54437901,15.0,2975944.0,100769084040.0,1535290.0,250012763.0,561152.0,2975944.0,4808704.0,3809280.0,26810.0,2195456.0,8617984.0,1590910516.5817068,849153.0,250057236.0,4800.0,16384.0,55680.0,98304.0,4194304.0,1141694.0,1343488.0,1343488.0,13838584.0,619.99,1048576.0,9.0,15482880.0,1590384708.54,22032384.0,701261.0,702236.0,702537.0,702564.0,702574.0,702574.0,702574.0,702574.0,702574.0,702574.0,702574.0,702574.0,104893.0,105126.0,105147.0,105148.0,105148.0,105148.0,105148.0,105148.0,105148.0,105148.0,105148.0,105148.0,702700.0,105149.0,225.67874755400948,184.83904984600048,0.00652601,65.0,65.0,0.0,1.0
2020-05-31T13:05:45,0.00010145600000000001,0.00032056500000000003,0.00042935900000000003,0.000667212,0.010701283,36743.0,10.544750605,15.0,2067000.0,100771034584.0,1535290.0,250032607.0,561152.0,2067000.0,6225920.0,2916352.0,24629.0,2195456.0,9142272.0,1590910521.9723063,849166.0,250073598.0,4800.0,16384.0,71200.0,98304.0,4194304.0,1141694.0,1343488.0,1343488.0,13838584.0,620.05,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,701387.0,702362.0,702663.0,702690.0,702700.0,702700.0,702700.0,702700.0,702700.0,702700.0,702700.0,702700.0,104894.0,105127.0,105148.0,105149.0,105149.0,105149.0,105149.0,105149.0,105149.0,105149.0,105149.0,105149.0,702833.0,105150.0,225.72261185600945,184.84047462000046,0.002321156,65.0,65.0,0.0,1.0
2020-05-31T13:05:50,0.00010145600000000001,0.00032056500000000003,0.00042935900000000003,0.000667212,0.010701283,36743.0,10.544750605,15.0,3883072.0,100772850656.0,1535290.0,250034563.0,561152.0,3883072.0,4538368.0,4603904.0,39035.0,2195456.0,9142272.0,1590910531.579602,849166.0,250089310.0,4800.0,16384.0,59200.0,98304.0,4194304.0,1141694.0,1867776.0,1867776.0,13838584.0,620.11,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,701520.0,702495.0,702796.0,702823.0,702833.0,702833.0,702833.0,702833.0,702833.0,702833.0,702833.0,702833.0,104895.0,105128.0,105149.0,105150.0,105150.0,105150.0,105150.0,105150.0,105150.0,105150.0,105150.0,105150.0,702992.0,105151.0,225.77140577000972,184.84618591700047,0.001996888,65.0,65.0,0.0,1.0
2020-05-31T13:05:55,0.00010145600000000001,0.00032056500000000003,0.000436119,0.000672872,0.010701283,36744.0,10.54545924,14.0,2917352.0,100774648504.0,1535290.0,250064006.0,561152.0,2917352.0,4800512.0,3817472.0,25304.0,2195456.0,8617984.0,1590910531.579602,849176.0,250108555.0,4800.0,16384.0,56320.0,98304.0,4194304.0,1141694.0,1343488.0,1343488.0,13838584.0,620.18,1048576.0,11.0,15482880.0,1590384708.54,22032384.0,701679.0,702654.0,702955.0,702982.0,702992.0,702992.0,702992.0,702992.0,702992.0,702992.0,702992.0,702992.0,104895.0,105129.0,105150.0,105151.0,105151.0,105151.0,105151.0,105151.0,105151.0,105151.0,105151.0,105151.0,703145.0,105152.0,225.81303123700974,184.84759458700046,0.002340001,65.0,65.0,0.0,1.0
2020-05-31T13:06:00,0.00010145600000000001,0.00032056500000000003,0.00044664300000000004,0.000676362,0.010701283,36745.0,10.546294845,14.0,2114096.0,100776695088.0,1535290.0,250083197.0,561152.0,2114096.0,6209536.0,2932736.0,25358.0,2195456.0,9142272.0,1590910537.0568118,849192.0,250124297.0,4800.0,16384.0,70400.0,98304.0,4194304.0,1141694.0,1343488.0,1343488.0,13838584.0,620.25,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,701832.0,702807.0,703108.0,703135.0,703145.0,703145.0,703145.0,703145.0,703145.0,703145.0,703145.0,703145.0,104896.0,105130.0,105151.0,105152.0,105152.0,105152.0,105152.0,105152.0,105152.0,105152.0,105152.0,105152.0,703315.0,105153.0,225.86155614900966,184.84883580900046,0.002262188,65.0,65.0,0.0,1.0
2020-05-31T13:06:05,0.00010145600000000001,0.00032056500000000003,0.00044664300000000004,0.000676362,0.010701283,36745.0,10.546294845,14.0,3834696.0,100778482936.0,1535290.0,250086505.0,561152.0,3834696.0,4587520.0,4554752.0,37792.0,2195456.0,9142272.0,1590910546.5781748,849194.0,250139796.0,4800.0,16384.0,58880.0,98304.0,4194304.0,1141694.0,1867776.0,1867776.0,13838584.0,620.31,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,702002.0,702977.0,703278.0,703305.0,703315.0,703315.0,703315.0,703315.0,703315.0,703315.0,703315.0,703315.0,104897.0,105131.0,105152.0,105153.0,105153.0,105153.0,105153.0,105153.0,105153.0,105153.0,105153.0,105153.0,703467.0,105154.0,225.91034828700975,184.85030626400047,0.002300897,65.0,65.0,0.0,1.0
2020-05-31T13:06:10,0.00010145600000000001,0.00032112600000000003,0.000446961,0.000676362,0.010701283,36746.0,10.546966922,13.0,2898984.0,100780276888.0,1535290.0,250114732.0,561152.0,2898984.0,4792320.0,3825664.0,25064.0,2195456.0,8617984.0,1590910546.5781748,849202.0,250154112.0,4800.0,16384.0,53600.0,98304.0,4194304.0,1141694.0,1343488.0,1343488.0,13838584.0,620.4,1048576.0,11.0,15482880.0,1590384708.54,22032384.0,702154.0,703129.0,703430.0,703457.0,703467.0,703467.0,703467.0,703467.0,703467.0,703467.0,703467.0,703467.0,104898.0,105132.0,105153.0,105154.0,105154.0,105154.0,105154.0,105154.0,105154.0,105154.0,105154.0,105154.0,703602.0,105155.0,225.95009115800963,184.85156477600046,0.003275051,65.0,65.0,0.0,1.0
2020-05-31T13:06:15,0.00010145600000000001,0.00032112600000000003,0.000446961,0.0006814950000000001,0.010701283,36747.0,10.548098805,15.0,1790368.0,100782021888.0,1535290.0,250133334.0,561152.0,1790368.0,6414336.0,2727936.0,20778.0,2195456.0,9142272.0,1590910552.2112055,849211.0,250169329.0,4800.0,16384.0,64640.0,98304.0,4194304.0,1141694.0,1867776.0,1867776.0,13838584.0,620.47,1048576.0,11.0,15482880.0,1590384708.54,22032384.0,702289.0,703264.0,703565.0,703592.0,703602.0,703602.0,703602.0,703602.0,703602.0,703602.0,703602.0,703602.0,104899.0,105133.0,105154.0,105155.0,105155.0,105155.0,105155.0,105155.0,105155.0,105155.0,105155.0,105155.0,703757.0,105156.0,225.99108834800958,184.85309020900047,0.004717024,65.0,65.0,0.0,1.0
2020-05-31T13:06:20,0.00010145600000000001,0.00032112600000000003,0.000446961,0.0006814950000000001,0.010701283,36747.0,10.548098805,14.0,3531704.0,100783763224.0,1535290.0,250135202.0,561152.0,3531704.0,4390912.0,4227072.0,34127.0,2195456.0,8617984.0,1590910552.2112055,849227.0,250187291.0,4800.0,16384.0,58880.0,98304.0,4194304.0,1141694.0,1867776.0,1867776.0,13838584.0,620.53,1048576.0,10.0,15482880.0,1590384708.54,22032384.0,702444.0,703419.0,703720.0,703747.0,703757.0,703757.0,703757.0,703757.0,703757.0,703757.0,703757.0,703757.0,104900.0,105134.0,105155.0,105156.0,105156.0,105156.0,105156.0,105156.0,105156.0,105156.0,105156.0,105156.0,703946.0,105157.0,226.04989224500946,184.85558762800048,0.002299695,65.0,65.0,0.0,1.0
